	Lumberjack Read Data List          Thu   20-MAY-21 22:46:47

	Engineering units
	X = TIME  Lumberjack format

	T1 = 20-MAY-2021 13:00:18.000	T2 = 20-MAY-2021 13:15:18.000

	 Trace 1				 Trace 2
       13500 points			        13500 points
    N:ISRCNT08 cnt    NML3  		     N;ISRCNT10 cnt    NML3  

       Time    	    Y1  	        Time    	    Y2
Thu May 20 13:11:10.032	225859388   	Thu May 20 13:11:10.032	2033798701  
Thu May 20 13:11:10.099	225859396   	Thu May 20 13:11:10.099	2033798709  
Thu May 20 13:11:10.165	225859404   	Thu May 20 13:11:10.165	2033798716  
Thu May 20 13:11:10.232	225859410   	Thu May 20 13:11:10.232	2033798725  
Thu May 20 13:11:10.299	225859414   	Thu May 20 13:11:10.299	2033798731  
Thu May 20 13:11:10.365	225859419   	Thu May 20 13:11:10.365	2033798742  
Thu May 20 13:11:10.432	225859422   	Thu May 20 13:11:10.432	2033798749  
Thu May 20 13:11:10.499	225859427   	Thu May 20 13:11:10.499	2033798754  
Thu May 20 13:11:10.565	225859433   	Thu May 20 13:11:10.565	2033798762  
Thu May 20 13:11:10.632	225859437   	Thu May 20 13:11:10.632	2033798771  
Thu May 20 13:11:10.699	225859440   	Thu May 20 13:11:10.699	2033798779  
Thu May 20 13:11:10.765	225859448   	Thu May 20 13:11:10.765	2033798787  
Thu May 20 13:11:10.832	225859449   	Thu May 20 13:11:10.832	2033798791  
Thu May 20 13:11:10.899	225859451   	Thu May 20 13:11:10.899	2033798800  
Thu May 20 13:11:10.965	225859452   	Thu May 20 13:11:10.965	2033798801  
Thu May 20 13:11:11.032	225859454   	Thu May 20 13:11:11.032	2033798805  
Thu May 20 13:11:11.099	225859459   	Thu May 20 13:11:11.099	2033798813  
Thu May 20 13:11:11.165	225859464   	Thu May 20 13:11:11.165	2033798822  
Thu May 20 13:11:11.232	225859466   	Thu May 20 13:11:11.232	2033798832  
Thu May 20 13:11:11.299	225859471   	Thu May 20 13:11:11.299	2033798837  
Thu May 20 13:11:11.365	225859478   	Thu May 20 13:11:11.365	2033798846  
Thu May 20 13:11:11.432	225859483   	Thu May 20 13:11:11.432	2033798855  
Thu May 20 13:11:11.499	225859487   	Thu May 20 13:11:11.499	2033798858  
Thu May 20 13:11:11.565	225859491   	Thu May 20 13:11:11.565	2033798861  
Thu May 20 13:11:11.632	225859495   	Thu May 20 13:11:11.632	2033798873  
Thu May 20 13:11:11.699	225859498   	Thu May 20 13:11:11.699	2033798885  
Thu May 20 13:11:11.765	225859505   	Thu May 20 13:11:11.765	2033798899  
Thu May 20 13:11:11.832	225859509   	Thu May 20 13:11:11.832	2033798908  
Thu May 20 13:11:11.899	225859517   	Thu May 20 13:11:11.899	2033798918  
Thu May 20 13:11:11.965	225859522   	Thu May 20 13:11:11.965	2033798922  
Thu May 20 13:11:12.032	225859525   	Thu May 20 13:11:12.032	2033798923  
Thu May 20 13:11:12.099	225859532   	Thu May 20 13:11:12.099	2033798931  
Thu May 20 13:11:12.165	225859536   	Thu May 20 13:11:12.165	2033798940  
Thu May 20 13:11:12.232	225859541   	Thu May 20 13:11:12.232	2033798956  
Thu May 20 13:11:12.299	225859545   	Thu May 20 13:11:12.299	2033798959  
Thu May 20 13:11:12.365	225859550   	Thu May 20 13:11:12.365	2033798963  
Thu May 20 13:11:12.432	225859554   	Thu May 20 13:11:12.432	2033798969  
Thu May 20 13:11:12.499	225859563   	Thu May 20 13:11:12.499	2033798976  
Thu May 20 13:11:12.566	225859566   	Thu May 20 13:11:12.566	2033798980  
Thu May 20 13:11:12.632	225859572   	Thu May 20 13:11:12.632	2033798985  
Thu May 20 13:11:12.699	225859572   	Thu May 20 13:11:12.699	2033798989  
Thu May 20 13:11:12.766	225859576   	Thu May 20 13:11:12.766	2033798993  
Thu May 20 13:11:12.832	225859581   	Thu May 20 13:11:12.832	2033798999  
Thu May 20 13:11:12.899	225859585   	Thu May 20 13:11:12.899	2033799002  
Thu May 20 13:11:12.966	225859587   	Thu May 20 13:11:12.966	2033799006  
Thu May 20 13:11:13.032	225859590   	Thu May 20 13:11:13.032	2033799013  
Thu May 20 13:11:13.099	225859593   	Thu May 20 13:11:13.099	2033799016  
Thu May 20 13:11:13.166	225859596   	Thu May 20 13:11:13.166	2033799025  
Thu May 20 13:11:13.232	225859602   	Thu May 20 13:11:13.232	2033799028  
Thu May 20 13:11:13.299	225859604   	Thu May 20 13:11:13.299	2033799032  
Thu May 20 13:11:13.366	225859608   	Thu May 20 13:11:13.366	2033799039  
Thu May 20 13:11:13.432	225859611   	Thu May 20 13:11:13.432	2033799046  
Thu May 20 13:11:13.499	225859615   	Thu May 20 13:11:13.499	2033799051  
Thu May 20 13:11:13.565	225859621   	Thu May 20 13:11:13.565	2033799054  
Thu May 20 13:11:13.632	225859626   	Thu May 20 13:11:13.632	2033799057  
Thu May 20 13:11:13.699	225859631   	Thu May 20 13:11:13.699	2033799070  
Thu May 20 13:11:13.765	225859637   	Thu May 20 13:11:13.765	2033799076  
Thu May 20 13:11:13.832	225859643   	Thu May 20 13:11:13.832	2033799081  
Thu May 20 13:11:13.899	225859647   	Thu May 20 13:11:13.899	2033799086  
Thu May 20 13:11:13.966	225859650   	Thu May 20 13:11:13.966	2033799099  
Thu May 20 13:11:14.032	225859654   	Thu May 20 13:11:14.032	2033799109  
Thu May 20 13:11:14.099	225859658   	Thu May 20 13:11:14.099	2033799120  
Thu May 20 13:11:14.166	225859663   	Thu May 20 13:11:14.166	2033799131  
Thu May 20 13:11:14.232	225859670   	Thu May 20 13:11:14.232	2033799141  
Thu May 20 13:11:14.299	225859672   	Thu May 20 13:11:14.299	2033799147  
Thu May 20 13:11:14.366	225859676   	Thu May 20 13:11:14.366	2033799158  
Thu May 20 13:11:14.432	225859681   	Thu May 20 13:11:14.432	2033799164  
Thu May 20 13:11:14.499	225859687   	Thu May 20 13:11:14.499	2033799168  
Thu May 20 13:11:14.566	225859689   	Thu May 20 13:11:14.566	2033799176  
Thu May 20 13:11:14.632	225859693   	Thu May 20 13:11:14.632	2033799182  
Thu May 20 13:11:14.699	225859697   	Thu May 20 13:11:14.699	2033799191  
Thu May 20 13:11:14.766	225859704   	Thu May 20 13:11:14.766	2033799200  
Thu May 20 13:11:14.832	225859708   	Thu May 20 13:11:14.832	2033799206  
Thu May 20 13:11:14.899	225859712   	Thu May 20 13:11:14.899	2033799218  
Thu May 20 13:11:14.966	225859716   	Thu May 20 13:11:14.966	2033799228  
Thu May 20 13:11:15.032	225859717   	Thu May 20 13:11:15.032	2033799231  
Thu May 20 13:11:15.099	225859721   	Thu May 20 13:11:15.099	2033799241  
Thu May 20 13:11:15.166	225859726   	Thu May 20 13:11:15.166	2033799249  
Thu May 20 13:11:15.232	225859730   	Thu May 20 13:11:15.232	2033799253  
Thu May 20 13:11:15.299	225859731   	Thu May 20 13:11:15.299	2033799257  
Thu May 20 13:11:15.366	225859738   	Thu May 20 13:11:15.366	2033799263  
Thu May 20 13:11:15.432	225859742   	Thu May 20 13:11:15.432	2033799268  
Thu May 20 13:11:15.499	225859746   	Thu May 20 13:11:15.499	2033799273  
Thu May 20 13:11:15.566	225859748   	Thu May 20 13:11:15.566	2033799279  
Thu May 20 13:11:15.632	225859755   	Thu May 20 13:11:15.632	2033799285  
Thu May 20 13:11:15.699	225859761   	Thu May 20 13:11:15.699	2033799293  
Thu May 20 13:11:15.766	225859767   	Thu May 20 13:11:15.766	2033799302  
Thu May 20 13:11:15.832	225859768   	Thu May 20 13:11:15.832	2033799306  
Thu May 20 13:11:15.899	225859774   	Thu May 20 13:11:15.899	2033799314  
Thu May 20 13:11:15.966	225859782   	Thu May 20 13:11:15.966	2033799319  
Thu May 20 13:11:16.032	225859786   	Thu May 20 13:11:16.032	2033799329  
Thu May 20 13:11:16.099	225859790   	Thu May 20 13:11:16.099	2033799331  
Thu May 20 13:11:16.165	225859796   	Thu May 20 13:11:16.165	2033799340  
Thu May 20 13:11:16.232	225859801   	Thu May 20 13:11:16.232	2033799344  
Thu May 20 13:11:16.299	225859804   	Thu May 20 13:11:16.299	2033799352  
Thu May 20 13:11:16.366	225859808   	Thu May 20 13:11:16.366	2033799365  
Thu May 20 13:11:16.432	225859814   	Thu May 20 13:11:16.432	2033799371  
Thu May 20 13:11:16.499	225859818   	Thu May 20 13:11:16.499	2033799378  
Thu May 20 13:11:16.565	225859819   	Thu May 20 13:11:16.565	2033799384  
Thu May 20 13:11:16.632	225859823   	Thu May 20 13:11:16.632	2033799392  
Thu May 20 13:11:16.699	225859828   	Thu May 20 13:11:16.699	2033799402  
Thu May 20 13:11:16.766	225859829   	Thu May 20 13:11:16.766	2033799409  
Thu May 20 13:11:16.832	225859832   	Thu May 20 13:11:16.832	2033799412  
Thu May 20 13:11:16.899	225859835   	Thu May 20 13:11:16.899	2033799418  
Thu May 20 13:11:16.966	225859838   	Thu May 20 13:11:16.966	2033799430  
Thu May 20 13:11:17.032	225859841   	Thu May 20 13:11:17.032	2033799438  
Thu May 20 13:11:17.099	225859842   	Thu May 20 13:11:17.099	2033799442  
Thu May 20 13:11:17.166	225859850   	Thu May 20 13:11:17.166	2033799449  
Thu May 20 13:11:17.232	225859857   	Thu May 20 13:11:17.232	2033799457  
Thu May 20 13:11:17.299	225859859   	Thu May 20 13:11:17.299	2033799463  
Thu May 20 13:11:17.366	225859867   	Thu May 20 13:11:17.366	2033799470  
Thu May 20 13:11:17.432	225859871   	Thu May 20 13:11:17.432	2033799474  
Thu May 20 13:11:17.499	225859873   	Thu May 20 13:11:17.499	2033799481  
Thu May 20 13:11:17.566	225859878   	Thu May 20 13:11:17.566	2033799492  
Thu May 20 13:11:17.632	225859880   	Thu May 20 13:11:17.632	2033799498  
Thu May 20 13:11:17.699	225859885   	Thu May 20 13:11:17.699	2033799510  
Thu May 20 13:11:17.766	225859889   	Thu May 20 13:11:17.766	2033799514  
Thu May 20 13:11:17.832	225859891   	Thu May 20 13:11:17.832	2033799519  
Thu May 20 13:11:17.899	225859898   	Thu May 20 13:11:17.899	2033799525  
Thu May 20 13:11:17.966	225859903   	Thu May 20 13:11:17.966	2033799529  
Thu May 20 13:11:18.032	225859908   	Thu May 20 13:11:18.032	2033799533  
Thu May 20 13:11:18.099	225859915   	Thu May 20 13:11:18.099	2033799537  
Thu May 20 13:11:18.166	225859920   	Thu May 20 13:11:18.166	2033799546  
Thu May 20 13:11:18.233	225859926   	Thu May 20 13:11:18.233	2033799556  
Thu May 20 13:11:18.299	225859928   	Thu May 20 13:11:18.299	2033799560  
Thu May 20 13:11:18.366	225859936   	Thu May 20 13:11:18.366	2033799566  
Thu May 20 13:11:18.432	225859941   	Thu May 20 13:11:18.432	2033799572  
Thu May 20 13:11:18.499	225859949   	Thu May 20 13:11:18.499	2033799581  
Thu May 20 13:11:18.566	225859956   	Thu May 20 13:11:18.566	2033799590  
Thu May 20 13:11:18.632	225859959   	Thu May 20 13:11:18.632	2033799600  
Thu May 20 13:11:18.699	225859961   	Thu May 20 13:11:18.699	2033799606  
Thu May 20 13:11:18.766	225859967   	Thu May 20 13:11:18.766	2033799614  
Thu May 20 13:11:18.832	225859971   	Thu May 20 13:11:18.832	2033799620  
Thu May 20 13:11:18.899	225859976   	Thu May 20 13:11:18.899	2033799631  
Thu May 20 13:11:18.966	225859984   	Thu May 20 13:11:18.966	2033799638  
Thu May 20 13:11:19.032	225859993   	Thu May 20 13:11:19.032	2033799649  
Thu May 20 13:11:19.099	225859996   	Thu May 20 13:11:19.099	2033799656  
Thu May 20 13:11:19.166	225860001   	Thu May 20 13:11:19.166	2033799662  
Thu May 20 13:11:19.232	225860005   	Thu May 20 13:11:19.232	2033799666  
Thu May 20 13:11:19.299	225860010   	Thu May 20 13:11:19.299	2033799670  
Thu May 20 13:11:19.366	225860015   	Thu May 20 13:11:19.366	2033799676  
Thu May 20 13:11:19.432	225860020   	Thu May 20 13:11:19.432	2033799679  
Thu May 20 13:11:19.499	225860023   	Thu May 20 13:11:19.499	2033799684  
Thu May 20 13:11:19.566	225860025   	Thu May 20 13:11:19.566	2033799691  
Thu May 20 13:11:19.632	225860029   	Thu May 20 13:11:19.632	2033799699  
Thu May 20 13:11:19.699	225860033   	Thu May 20 13:11:19.699	2033799702  
Thu May 20 13:11:19.766	225860038   	Thu May 20 13:11:19.766	2033799711  
Thu May 20 13:11:19.832	225860043   	Thu May 20 13:11:19.832	2033799716  
Thu May 20 13:11:19.899	225860046   	Thu May 20 13:11:19.899	2033799719  
Thu May 20 13:11:19.966	225860052   	Thu May 20 13:11:19.966	2033799725  
Thu May 20 13:11:20.032	225860055   	Thu May 20 13:11:20.032	2033799728  
Thu May 20 13:11:20.099	225860060   	Thu May 20 13:11:20.099	2033799733  
Thu May 20 13:11:20.166	225860065   	Thu May 20 13:11:20.166	2033799740  
Thu May 20 13:11:20.232	225860070   	Thu May 20 13:11:20.232	2033799748  
Thu May 20 13:11:20.299	225860076   	Thu May 20 13:11:20.299	2033799755  
Thu May 20 13:11:20.366	225860082   	Thu May 20 13:11:20.366	2033799763  
Thu May 20 13:11:20.433	225860084   	Thu May 20 13:11:20.433	2033799774  
Thu May 20 13:11:20.499	225860087   	Thu May 20 13:11:20.499	2033799782  
Thu May 20 13:11:20.566	225860091   	Thu May 20 13:11:20.566	2033799792  
Thu May 20 13:11:20.632	225860100   	Thu May 20 13:11:20.632	2033799797  
Thu May 20 13:11:20.699	225860105   	Thu May 20 13:11:20.699	2033799804  
Thu May 20 13:11:20.766	225860110   	Thu May 20 13:11:20.766	2033799810  
Thu May 20 13:11:20.832	225860115   	Thu May 20 13:11:20.832	2033799817  
Thu May 20 13:11:20.899	225860121   	Thu May 20 13:11:20.899	2033799821  
Thu May 20 13:11:20.966	225860128   	Thu May 20 13:11:20.966	2033799826  
Thu May 20 13:11:21.032	225860131   	Thu May 20 13:11:21.032	2033799833  
Thu May 20 13:11:21.099	225860134   	Thu May 20 13:11:21.099	2033799835  
Thu May 20 13:11:21.166	225860138   	Thu May 20 13:11:21.166	2033799842  
Thu May 20 13:11:21.232	225860143   	Thu May 20 13:11:21.232	2033799852  
Thu May 20 13:11:21.299	225860148   	Thu May 20 13:11:21.299	2033799858  
Thu May 20 13:11:21.366	225860150   	Thu May 20 13:11:21.366	2033799864  
Thu May 20 13:11:21.432	225860153   	Thu May 20 13:11:21.432	2033799870  
Thu May 20 13:11:21.499	225860156   	Thu May 20 13:11:21.499	2033799878  
Thu May 20 13:11:21.566	225860160   	Thu May 20 13:11:21.566	2033799883  
Thu May 20 13:11:21.632	225860165   	Thu May 20 13:11:21.632	2033799889  
Thu May 20 13:11:21.699	225860168   	Thu May 20 13:11:21.699	2033799895  
Thu May 20 13:11:21.766	225860177   	Thu May 20 13:11:21.766	2033799901  
Thu May 20 13:11:21.832	225860180   	Thu May 20 13:11:21.832	2033799908  
Thu May 20 13:11:21.899	225860185   	Thu May 20 13:11:21.899	2033799915  
Thu May 20 13:11:21.966	225860192   	Thu May 20 13:11:21.966	2033799920  
Thu May 20 13:11:22.032	225860201   	Thu May 20 13:11:22.032	2033799928  
Thu May 20 13:11:22.099	225860203   	Thu May 20 13:11:22.099	2033799933  
Thu May 20 13:11:22.166	225860206   	Thu May 20 13:11:22.166	2033799941  
Thu May 20 13:11:22.232	225860210   	Thu May 20 13:11:22.232	2033799949  
Thu May 20 13:11:22.299	225860214   	Thu May 20 13:11:22.299	2033799955  
Thu May 20 13:11:22.366	225860220   	Thu May 20 13:11:22.366	2033799961  
Thu May 20 13:11:22.433	225860225   	Thu May 20 13:11:22.433	2033799975  
Thu May 20 13:11:22.499	225860233   	Thu May 20 13:11:22.499	2033799978  
Thu May 20 13:11:22.566	225860236   	Thu May 20 13:11:22.566	2033799986  
Thu May 20 13:11:22.633	225860239   	Thu May 20 13:11:22.633	2033799996  
Thu May 20 13:11:22.699	225860243   	Thu May 20 13:11:22.699	2033800000  
Thu May 20 13:11:22.766	225860246   	Thu May 20 13:11:22.766	2033800008  
Thu May 20 13:11:22.833	225860247   	Thu May 20 13:11:22.833	2033800016  
Thu May 20 13:11:22.899	225860254   	Thu May 20 13:11:22.899	2033800025  
Thu May 20 13:11:22.966	225860257   	Thu May 20 13:11:22.966	2033800033  
Thu May 20 13:11:23.033	225860257   	Thu May 20 13:11:23.033	2033800040  
Thu May 20 13:11:23.099	225860259   	Thu May 20 13:11:23.099	2033800045  
Thu May 20 13:11:23.166	225860267   	Thu May 20 13:11:23.166	2033800054  
Thu May 20 13:11:23.233	225860274   	Thu May 20 13:11:23.233	2033800059  
Thu May 20 13:11:23.299	225860280   	Thu May 20 13:11:23.299	2033800067  
Thu May 20 13:11:23.366	225860284   	Thu May 20 13:11:23.366	2033800076  
Thu May 20 13:11:23.433	225860287   	Thu May 20 13:11:23.433	2033800086  
Thu May 20 13:11:23.499	225860294   	Thu May 20 13:11:23.499	2033800094  
Thu May 20 13:11:23.566	225860296   	Thu May 20 13:11:23.566	2033800100  
Thu May 20 13:11:23.632	225860299   	Thu May 20 13:11:23.632	2033800105  
Thu May 20 13:11:23.699	225860304   	Thu May 20 13:11:23.699	2033800116  
Thu May 20 13:11:23.766	225860307   	Thu May 20 13:11:23.766	2033800123  
Thu May 20 13:11:23.833	225860312   	Thu May 20 13:11:23.833	2033800130  
Thu May 20 13:11:23.899	225860314   	Thu May 20 13:11:23.899	2033800134  
Thu May 20 13:11:23.966	225860317   	Thu May 20 13:11:23.966	2033800142  
Thu May 20 13:11:24.033	225860319   	Thu May 20 13:11:24.033	2033800152  
Thu May 20 13:11:24.099	225860324   	Thu May 20 13:11:24.099	2033800158  
Thu May 20 13:11:24.166	225860325   	Thu May 20 13:11:24.166	2033800163  
Thu May 20 13:11:24.233	225860332   	Thu May 20 13:11:24.233	2033800177  
Thu May 20 13:11:24.299	225860338   	Thu May 20 13:11:24.299	2033800189  
Thu May 20 13:11:24.366	225860341   	Thu May 20 13:11:24.366	2033800195  
Thu May 20 13:11:24.433	225860348   	Thu May 20 13:11:24.433	2033800201  
Thu May 20 13:11:24.499	225860353   	Thu May 20 13:11:24.499	2033800207  
Thu May 20 13:11:24.566	225860354   	Thu May 20 13:11:24.566	2033800217  
Thu May 20 13:11:24.633	225860358   	Thu May 20 13:11:24.633	2033800224  
Thu May 20 13:11:24.699	225860358   	Thu May 20 13:11:24.699	2033800229  
Thu May 20 13:11:24.766	225860362   	Thu May 20 13:11:24.766	2033800239  
Thu May 20 13:11:24.833	225860364   	Thu May 20 13:11:24.833	2033800244  
Thu May 20 13:11:24.899	225860368   	Thu May 20 13:11:24.899	2033800249  
Thu May 20 13:11:24.966	225860374   	Thu May 20 13:11:24.966	2033800254  
Thu May 20 13:11:25.032	225860377   	Thu May 20 13:11:25.032	2033800261  
Thu May 20 13:11:25.099	225860384   	Thu May 20 13:11:25.099	2033800266  
Thu May 20 13:11:25.166	225860388   	Thu May 20 13:11:25.166	2033800272  
Thu May 20 13:11:25.233	225860388   	Thu May 20 13:11:25.233	2033800276  
Thu May 20 13:11:25.299	225860391   	Thu May 20 13:11:25.299	2033800284  
Thu May 20 13:11:25.366	225860395   	Thu May 20 13:11:25.366	2033800288  
Thu May 20 13:11:25.433	225860400   	Thu May 20 13:11:25.433	2033800294  
Thu May 20 13:11:25.499	225860400   	Thu May 20 13:11:25.499	2033800298  
Thu May 20 13:11:25.566	225860403   	Thu May 20 13:11:25.566	2033800305  
Thu May 20 13:11:25.633	225860408   	Thu May 20 13:11:25.633	2033800315  
Thu May 20 13:11:25.699	225860412   	Thu May 20 13:11:25.699	2033800321  
Thu May 20 13:11:25.766	225860419   	Thu May 20 13:11:25.766	2033800328  
Thu May 20 13:11:25.833	225860422   	Thu May 20 13:11:25.833	2033800337  
Thu May 20 13:11:25.899	225860429   	Thu May 20 13:11:25.899	2033800341  
Thu May 20 13:11:25.966	225860435   	Thu May 20 13:11:25.966	2033800353  
Thu May 20 13:11:26.033	225860438   	Thu May 20 13:11:26.033	2033800358  
Thu May 20 13:11:26.099	225860443   	Thu May 20 13:11:26.099	2033800361  
Thu May 20 13:11:26.166	225860450   	Thu May 20 13:11:26.166	2033800367  
Thu May 20 13:11:26.233	225860452   	Thu May 20 13:11:26.233	2033800374  
Thu May 20 13:11:26.299	225860454   	Thu May 20 13:11:26.299	2033800381  
Thu May 20 13:11:26.366	225860456   	Thu May 20 13:11:26.366	2033800387  
Thu May 20 13:11:26.433	225860457   	Thu May 20 13:11:26.433	2033800392  
Thu May 20 13:11:26.499	225860461   	Thu May 20 13:11:26.499	2033800398  
Thu May 20 13:11:26.566	225860466   	Thu May 20 13:11:26.566	2033800403  
Thu May 20 13:11:26.633	225860466   	Thu May 20 13:11:26.633	2033800410  
Thu May 20 13:11:26.699	225860473   	Thu May 20 13:11:26.699	2033800419  
Thu May 20 13:11:26.766	225860474   	Thu May 20 13:11:26.766	2033800425  
Thu May 20 13:11:26.833	225860480   	Thu May 20 13:11:26.833	2033800438  
Thu May 20 13:11:26.899	225860484   	Thu May 20 13:11:26.899	2033800444  
Thu May 20 13:11:26.966	225860488   	Thu May 20 13:11:26.966	2033800451  
Thu May 20 13:11:27.033	225860490   	Thu May 20 13:11:27.033	2033800456  
Thu May 20 13:11:27.099	225860493   	Thu May 20 13:11:27.099	2033800461  
Thu May 20 13:11:27.166	225860496   	Thu May 20 13:11:27.166	2033800471  
Thu May 20 13:11:27.233	225860499   	Thu May 20 13:11:27.233	2033800479  
Thu May 20 13:11:27.300	225860502   	Thu May 20 13:11:27.300	2033800490  
Thu May 20 13:11:27.366	225860505   	Thu May 20 13:11:27.366	2033800497  
Thu May 20 13:11:27.433	225860507   	Thu May 20 13:11:27.433	2033800501  
Thu May 20 13:11:27.500	225860510   	Thu May 20 13:11:27.500	2033800505  
Thu May 20 13:11:27.566	225860513   	Thu May 20 13:11:27.566	2033800508  
Thu May 20 13:11:27.633	225860519   	Thu May 20 13:11:27.633	2033800514  
Thu May 20 13:11:27.700	225860525   	Thu May 20 13:11:27.700	2033800521  
Thu May 20 13:11:27.766	225860526   	Thu May 20 13:11:27.766	2033800527  
Thu May 20 13:11:27.833	225860528   	Thu May 20 13:11:27.833	2033800528  
Thu May 20 13:11:27.900	225860531   	Thu May 20 13:11:27.900	2033800534  
Thu May 20 13:11:27.966	225860534   	Thu May 20 13:11:27.966	2033800544  
Thu May 20 13:11:28.033	225860539   	Thu May 20 13:11:28.033	2033800551  
Thu May 20 13:11:28.099	225860541   	Thu May 20 13:11:28.099	2033800556  
Thu May 20 13:11:28.166	225860546   	Thu May 20 13:11:28.166	2033800563  
